,Cox5a,Atp5d,Apobec3,Cox6c,Ndufa1,Cox7c,Atp5g3,Uqcrb,Ndufs4,Atp5j,Atp5o,Cox7a2l,Atp5b,Atp5a1,Atp5c1,Ndufa4,Cox4i1,Atp5h,Cox8a,Cox6b1,Atp5l,Trir,Cox6a1,Ndufa7,Cox5b,Uqcrh,mt-Co1,mt-Co3,mt-Cytb,Tspan32,Itgb1,Itga6,Cd9,Cd19,Itgb2,Itgb3,Fermt3,Fn1,Rassf5,Sell,Itga4,Tln1,Tyrobp,Itgam,Itgal,Cd226,Vav1,Itga2b,Pik3cd,Prkd2,Selplg,Rap1b,Ptk2b,Rap1a,Alox12,Cyp4f18,Ccm2,Map2k3,Map3k3,Raf1,Akt1,Rhoa,Ywhab,Lsp1,Arrb1,Ywhah,Akt3,Ywhae,Prkcd,Ywhaz,Nfkb1,Prkcb,Arrb2,Ywhaq,Atp5pb,Atp5e,Atp5mpl,mt-Atp8,mt-Atp6,Atp5md,Hnrnpd,Hnrnpk,Hnrnpu,Hnrnpa3,Gm2a,Hexa,Haao,Cat,Cd52,Siglecg,Rpl13,Rps11,Rpl8,Rps9,Rplp1,Rps18,Rpl10,Rps15a,Rps25,Rpl15,Rps5,Rpl19,Rack1,Rps27a,Rps14,Cd74,Rps24,Rps26,Rplp2,Rpl14,Eef1b2,Rps3a1,Rps20,Rps6,Rpl22,Rpl6,Rpl28,Arl6ip1,Rps3,Rps4x,Rpl4,Rpsa,Rps29,Eef2,Serbp1,Rps16,Eef1a1,Rpl10a,Fau,Rpl12,Rps21,Rpl22l1,Rps19,Rpl21,Nop53,Rpl37,Rpl7,Rps2,Rpl18a,Rpl37a,Rpl27a,Rpl9,Rps8,Rpl29,Rps23,Rpl36al,Rps27rt,Rps10,Rpl38,Rpl32,Rpl36,Rpl10-ps3,Rpl23a,Rpl5,Rpl30,Rpl18,Rpl11,Rpl3,Tpt1,Rpl35a,Rpl26,Naca,Rps7,Rps17,Rps12,Rpl34,Rpl17,Rpl7a,Rpl35,Rpl27,Rps15,Rplp0,Rps28,Gm11808,Rpl23,Eef1g,Rpl31,Rpl13a,Gm2000,Eif5a,Rpl36a,Rpl39,Uba52,Rps13,Rpl41,Rpl24,Ddx3x,Eif3a,Birc3,Bcl11a,Arid1a,S100a4,Myh9,Anxa2,Trp53,S100a6,S100a10,Mxd1,Sin3b,Max,Calm1,Myo1c,Calm3,Calm2,Itgb7,Actb,Flna,Actg1,Pfdn5,Cct4,Mef2d,Mef2c,Nfatc3,Nfatc1,Kpnb1,Lbr,Nup153,Tcf25,Vcp,Tubb5,Dync1h1,Tuba1b,Tuba4a,Tubb4b,Tuba1a,Cdkn1b,Stat3,Cyba,Cdc42,Ctnnb1,Ppp2r1a,Pten,Cybb,Ncf1,Hsp90b1,Hsp90aa1,Hsp90ab1,Arhgdia,Ncf2,Hspa5,Itpr1,Iqgap1,Ilk,Ikbkb,Ogt,Mapk14,Gapdh,Mapk1,Ncf4,Capns1,Cast,20240907,Mapk6,20240909,Rac1,Dock2,Ltbp1,Tgfb1,Thbs1,Uba1,Ubc,Ubb,Uba7,Ube2d3,Ube2d2a,Vwf,Pf4,Gp9,Gp5,Gp1ba,Gp6,Idh3g,Ogdh,Bcap31,Fis1,Kmt2a,Crebbp,Kmt2d,Spi1,Irf1,Fos,Runx1,Csf1r,Csf3r,Pml,Rara,Irf8,Stat6,Jak2,Jak1,Il4ra,Il2rg,Napsa,Ctsh,Use1,Stx5a,Puf60,Sf3b1,Fubp1,Sf3b3,Tgfbr2,mt-Nd1,Flii,Lrrfip1,Adgre5,Cd55,Apoe,Clu,Snca,Hp,Sorl1,Prkar2b,Prkar1a,Ccnd3,Skp1a,Rab8a,Rab11a,Sqstm1,Hmgn2,Atp6v1f,Sdha,Atp6v0c,Atp6v0b,Irf3,Tmem173,Ddx58,Ep300,Cd79a,Syk,Ms4a1,Cd22,Btk,Cd79b,Lyn,Blnk,Eif5,Eif3h,Nop56,Eif3c,Eif3f,Eif1,Eif3k,Nsa2,Mrpl33,Man1a,Mgat1,Calr,Canx,Tapbp,Ncl,Pdia3,Tap1,B2m,Btf3,Nr3c1,Stat1,Hdac1,Il21r,Il10ra,Ptpn6,Pecam1,Apbb1ip,Cd72,Sirpa,Pirb,Atp6v1b2,Atp6v0e,Atp6ap1,Rnasek,Cul3,Nedd8,Arih1,Spop,Klhl24,Ppp1cc,Ppp1cb,Ppp1r12c,Ppp1r12a,Myl12a,Rock1,Myl12b,Ppp1r10,Ppp1ca,Myl9,Myl6,Tax1bp1,Gabarap,Itch,Rnf11,Gabarapl2,Arhgef18,Stxbp2,Stx11,Myo5a,Rab11b,Grap,Grb2,Srpk1,Srsf6,Srsf1,Srsf5,Srsf7,Srsf2,Srsf3,Hnrnpa2b1,Ptbp1,Hnrnph1,Hnrnpl,Tra2b,Ybx1,Fus,Tardbp,Hnrnpf,Hnrnpa1,Hnrnpm,Hnrnpc,Cd44,Mmp9,Srgn,Cxcr2,Ptprc,Msn,Pkm,Cxcr4,Cd24a,Ezr,Wdr1,Capzb,Cfl1,Polr2a,Cdk9,Supt4a,Ddb1,Ddx6,Pcf11,Taf10,Setd2,Fcer2a,Cr2,Trim28,Chd3,Eif4g2,Eif4a2,Eif4g1,Eif4a1,Ctcf,Stag2,Psmb4,Psme1,Psmb8,Psma7,Psmd8,Psma3,Psmb3,Tpr,Tpm3,Arpc2,Arpc5,Actr2,Actr3,Arpc5l,Wasf2,Arpc3,Arpc1a,Arpc1b,Brk1,Arpc4,Edf1,Eif3e,Mpl,U2af2,Rac2,Itsn2,Map3k1,Diaph1,Ablim1,Arhgdib,Vasp,Arhgap17,Dock11,Dock10,Dock8,Fmnl1,Wipf1,B4galnt1,Kif5b,Tcf3,Vcl,Csnk2b,Csnk1a1,Ptpn1,Tbl1xr1,Cbl,Arhgap10,Ctbp1,Tcf4,Chd8,Vars,Eef1d,Ppp2r5c,Ppp4r3b,Ppp2r5a,Ppp3ca,Ppp4c,Ppp4r3a,Hspa8,Cct5,Cct8,Cct7,Cct2,Stk24,Tcp1,Pfn1,Arhgef2,Arhgef1,Pkn1,Akap13,Ddx5,Smarca2,Smarcd2,Ctsd,Lamp2,Ctsb,Lamp1,Usp7,Ube2l6,Ube2l3,Ube2v1,Hipk1,Vdac3,Slc25a5,Vdac2,Tspo,Dynll1,Dynlrb1,Ewsr1,Dhx9,Brd4,Brd2,Cdk13,Aff4,Elob,Vps4b,Pdcd6ip,Chmp4b,Nxf1,Ddx39b,Eif4a3,Hnrnpul1,Stx7,Snap23,Tnfrsf13b,Tnfrsf13c,Sumo2,Rbm25,Prpf4b,Sf1,Rbm39,Srrm1,Luc7l2,Rbm5,Srrm2,Prrc2c,Srsf11,Snrnp70,Odc1,Sat1,Oaz1,Inpp5d,Pip4k2a,Plcg2,Pax5,Ets1,Ebf1,Dnajc7,Ndufa3,Ube2i,Rnf4,Actn1,Parvb,Zyx,Actn4,Slamf1,Becn1,Pabpc1,Dnaja1,Dnajb6,Gak,Cers2,Cerk,Sgms1,Capza2,Capza1,Tab2,Ncor1,Nbr1,Map1lc3b,Fli1,Tubb1,mt-Nd2,mt-Nd3,mt-Nd4,mt-Nd5,mt-Nd6,mt-Nd4l,Mapkapk2,Zfp36l1,Atf4,Zfp36,Zfp36l2,H3f3b,H2bc4,Zmynd11,Eed,Atrx,Kat6a,H2az1,Jarid2,Morc3,Bptf,Rbbp4,H4c3,H3f3a,H4c8,Hist1h4n,Hist1h4m,Cyth1,Arf6,Arf1,Ppia,Zfp207,Il1b,Cyth4,H2ac19,H2ac18,Stk4,Mob1a,Papola,Pabpn1,Srsf10,Chd4,Mta2,Tbc1d15,Bnip3l,Ikzf1,Grk2,Adrb2,Cltc,Grk6,Ccl6,Ccl5,Ccr2,Ppm1a,Mff,Mylk,Cald1,Fkbp1a,Nrgn,Fkbp8,Srrt,Snx3,Snx5,Snx2,Rab7,Mical1,Nedd9,Lims1,Rsu1,Tmsb4x,Ifngr1,Ppib,Fgr,Elmo1,Hcls1,Cnot2,Cnot6l,Cnot1,Ldb1,Lmo2,Mknk2,Sptbn1,Sptan1,Mdh1,Acly,Glud1,Cyfip2,Nckap1l,Abi1,Hnrnpab,Edem1,Eif3m,Clk4,Clk1,Ube2b,Rtn4,Rtn3,Nfkbia,Sh3kbp1,Laptm4a,Laptm5,Ap2m1,Eps15,Epn1,Fcho1,Ddx17,Prpf8,Sf3b2,Syf2,Dhx15,Pcbp1,Snrpe,Nme2,Ctps2,Lsm12,Atxn2l,Mia2,Preb,Nfkb2,Ahsa1,Cpsf3,Tmed10,Tmed2,Psenen,Dusp1,Ncoa3,Junb,Jund,Evl,Eif4h,Eif4b,Nup210,Ly86,Cd180,Sema4d,Pik3ap1,Clec1b,Fcer1g,Fcgr3,Cnbp,Mapk8ip3,Myo1f,Map4k4,Atpif1,Hk1,Gls,Glul,Itgb5,Slmap,Fgfr1op2,Cst3,Ctss,Tkt,Tpi1,Taldo1,Pgd,Aldoa,Gpi1,Ldha,Bin1,Mbnl2,Qk,Fyb,Grap2,Skap2,Acin1,Thrap3,Psme2b,Psme3,Psme2,Traf3ip3,Csde1,Derl1,Sod1,Asap1,Arhgef6,Gm49909,Slc38a2,Slc38a1,Ciita,Helz2,Sharpin,Ly6c2,Trip12,Mdm4,Ppil2,Gsn,Dnm2,Son,Il10rb,Txn1,Gpx1,Tubb2a,Bsg,Gnas,Eno1,Nsd3,Stk38,H2-K1,H2-D1,H2-Oa,H2-DMb2,H2-DMa,H2-Ob,H2-Eb1,H2-Ab1,H2-DMb1,Rin3,Mbd2,Fech,Alas2,Slc25a37,H2-Aa,Anxa1,S100a11,Fth1,Ftl1,Ncoa4,Dcaf8,Dcaf12,Trpc4ap,Cop1,Prdx5,Prdx1,Pdcd4,Mxi1,Add3,Epb41,Add1,Tmod3,Rhog,Oga,Gns,Huwe1,Mcl1,Slc25a3,Ifitm1,Cd81,Ifitm3,Smg1,Mkln1,Wdr26,Lgals3,Cd47,Pds5a,Lrrk2,Rb1cc1,Ccpg1,Atg16l2,Cflar,Ppbp,Tgfbi,Sp100,Npm1,Ptprcap,Elk4,Parp1,Cd69,Ccr7,Fcgr2b,Prdx6,Gstp1,Eif2ak3,Gpx4,Caprin1,G3bp2,Cd82,Sord,Gpcpd1,Etnk1,Hmgb1,Snx8,Gnb1,Gnb2,Mbnl1,Notch2,Adam10,Tpm1,Ssh2,Klf2,Sdcbp,Gsr,Txnip,Clta,Hacd4,Tecr,Mier1,Picalm,Ythdc1,Akr1a1,Aldh2,Mtpn,Ptpn12,Pstpip1,Tle3,Arid4b,Rere,Phf21a,Morf4l1,Sfpq,Nono,Matr3,Gnai2,Gng11,Gngt2,Gng5,Klf3,Tec,Tial1,Ep400,Lasp1,S1pr1,Cpsf7,Cbx7,Bpgm,Fcrla,Cxcr5,Gga2,Git2,Malt1,Hbb-bs,Hba-a2,Lsm14a,S100a1,Ahnak,Anp32a,Set,Atp1b3,Atp1a1,Stt3b,Ost4,P2ry12,Rasgrp2,Mga,Med13,Rasgrp3,Uvrag,Rubcn,Sh3glb1,Azin1,R3hdm4,Wtap,H2-Q4,Fbxl5,Kdm2a,Selenof,Selenot,Map4k1,Rapgef6,Bclaf1,Kmt2c,Ubap2l,Lat2,Selenow,Ctla2a,Ctla2b,Pcbp2,Pld4,Cds2,Hba-a1,Hbb-bt,Sipa1,Mrfap1,S100a8,S100a9,Hnrnpr,H2-Q7,H2-Q6,Rrp1,H2-T23,Ptgs1,Gp1bb,Prdx2,Slc4a1,Gypa,Bcl2l1,Ctsz,Tmbim6,Gabarapl1,P2rx1,Pros1,F5,Mif,Cd151,Iscu,Isca1,Tpm2,Uqcr11,Cox7b,Uqcrq,Itga2,C3,Anxa11,Capn2,F10,Cd14,Lcp2,Lat,Ptpn11,Dusp3,P4hb,Socs3,Cebpb,Psap,Grn,Lilrb4a,Cd33,Dhcr24,Mgst1,Vdac1,Ctsc,Ppif,Plin2,Lcn2,Ccr1,Ccl9,Micu1,Smdt1,Xbp1,Pygl,Pgm2l1,Gdi2,Rab6a,Hcst,Sirpb1c,Spcs1,Sec11c,Xdh,Gda,Fpr2,Csf2rb,Plaur,Il1r2,Serpine2,Phospho1,Ptpn22,Csk,Srxn1,G6pdx,Tbxas1,Clec4d,Pgk1,Flot1,Vps25,Mlec,Btla,Mpig6b,Csf2ra,H2-Q10,Vps28,Ssr4,Sec61b,Igtp,Cd59a,Rsad2,Isg15,Ndufa2,Cox7a2,Lgals9,Selp,Ssr3,Cnst,Arhgef12,Dynlt1b,Ankrd28,Ppp6r1,Ctnna1,H4c9,Dad1,Necap2,Sh2b3,Cd59b,Sort1,Ltf,Oasl2,Cd177,Ngp,Camp,Mapk3,Atp6v1g1,Pxn,Pgam1,Gdi1,Rab1b,Tnfrsf1a,Mdh2,Ndufb9,Cfp,Tuba1c,Was,Capn1,Ube2m,Rgs19,Gipc1,App,Rps6ka1,Gm14548,Atp6v0d1,Ppp1r9b,Vamp8,Rab11fip1,Arap3,Ap2s1,Mknk1,Slc9a3r1,Entpd1,Sirpb1b,Glrx,Amfr,Os9,Ly6g,Slc16a3,Twf2,Fpr1,Adpgk,Il1rn,Myd88,Bcl10,Tnfrsf1b,Prex1,Dennd5a,Atp1a3,Tlr13,Unc93b1,Chmp2a,Samd14,Pilra,Mrvi1,Itpr2,Cmah,Cmas,Tcf7,Lars2,Cdc25b,Nr4a1,Col18a1,Hck,Spp1,Uchl1,Cd63,Atxn2,Marcks,Lsm5,Dbi,Rpl7l1,Ube2k,Cd3g,Cd3e,Klf4,Fosb,Egr1,Snrnp200,Cwc15,Lsm2,Snw1,Aar2,Snrpg,Pdia6,Hif1a,Il6st,Cs,Sdhb,Hmgcl,Idh3a,Rrp7a,Eif3l,Ralbp1,Pik3r1,Casp3,Psmd2,Psmd14,Ppih,Ppp2cb,Ulk1,Ppp3r1,Uqcrc2,Ndufs8,Psen2,Ern1,Stip1,Traf2,H2ax,H4c12,Atox1,Cox17,Sparc,Actr1a,Rars,Hspa9,Ero1lb,Vamp2,Top2a,Dlgap5,Eif1a,Ms4a2,Ctsl,Pdhb,Nadk2,Sirt7,Parvg,Twf1,Fyttd1,Sarnp,Ap2b1,Rcan1,Parp3,Mrps23,Mrps21,Anapc4,Shmt2,Clns1a,Col3a1,Xiap,Diablo,Mob4,Rpn2,Anxa5,Polr3gl,Polr3e,Gba2,Asah1,Stmn1,Anapc5,Cyfip1,Cdipt,Mtmr2,Ift57,Nme3,G6pc3,Ssx2ip,Rbmxl1,Fancm,Rab3gap2,Rab18,Hnrnph2,Ddx24,Wdr74,Usp22,Taf9,Ftl1-ps1,Lamtor3,Cd68,Cd36,Rad23a,Ube2c,Pttg1,E2f2,Tfdp2,Glrx5,Kalrn,Aldh1a1,Dhrs3,Lrp1,Aprt,Selenop,Map2k2,Hip1r,Sec61a1,Eif4g3,Cnp,Mbp,Pafah1b1,Irak2,Adcy7,Psmb10,Chkb,Usf1,Usf2,Pnpla7,Pag1,Card11,Ppp1r15a,Mast2,Fkbp5,Ndufb8,Trim25,Icam2,Thy1,Lck,Cd48,Akt2,Map2k1,Mrpl24,Gsdmd,Chtop,Poldip3,Srebf2,Ptpa,Irf9,Stk11,Emg1,Eif3d,Eif3i,Supt5,Ssrp1,Sart1,Phb2,Dlst,Man2b1,Man2c1,Psmd4,Ncoa2,Nr1h2,Napa,Stx4a,Inpp5k,Itpkb,Usp19,Rnf123,Qars,Gatad1,Phf12,Strn4,Wwp2,Inpp4b,Ncor2,Kdm6a,H2bc15,H2bc8,Csnk1d,Trrap,Taok3,Rbck1,Vps16,Lyl1,Fbxl3,Lpin2,Nadk,Hadha,Acox3,Spn,Rasgrp1,Snrpb,Lfng,Dapp1,Scp2,Zbtb7a,Baz2a,Nlrc5,Tnrc6a,Rapgef1,Mtmr3,mt-Co2,Tcirg1,Irf7,Nlrp3,Igf1r,Fosl2,Ets2,Cd300lb,Rgs3,Vpreb3,Pink1,Atp6v1e1,Fcgr4,Lmnb1,Cers6,Cr1l,Vmp1,Dusp6,Dgat1,Sun2,Bcl3,Ppt1,Cln3,Irf5,Cdkn2d,Selenok,Itgb2l,Lilra6,H2bc12,Hk3,Bst1,Pilrb2,Hmgb2,Stfa2,Stfa3,Stfa2l1,Stfa1,Memo1,Uqcr10,Rhob,Alox5,Mapk13,Pik3r5,Il6ra,Pira2,Ppp1r2,Coro1c,Ampd3,Fcho2,Ppp1r15b,Degs1,Clec4e,Mmp25,Pla2g7,Lpcat2,Ehd1,Alas1,Pnpla2,Dgat2,Alox5ap,Soat1,Trem1,Oaz2,Syne1,Rps27,Atp5j2,Bag1,St3gal5,Amd1,Nck2,Gnai3,Ssu72,Arg2,Il1rap,Clec5a,Rgs14,Plxna4,Atp6v0a1,Lta4h,Hmbs,Hist1h2ap,Ubxn6,Cbx3,Ugcg,Gigyf2,Rfk,Blvrb,Arg1,Psma6,Prnp,Lipg
Cox5a,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
